# Histgram data:
# Arg. Con.	Freq.

0.7991035	1.0
0.7993105	0.0
0.7995175000000001	0.0
0.7997245	0.0
0.7999315	0.0
0.8001385000000001	0.0
0.8003454999999999	0.0
0.8005525	0.0
0.8007595000000001	0.0
0.8009664999999999	1.0
0.8011735	0.0
0.8013805	0.0
0.8015875000000001	0.0
0.8017945	0.0
0.8020015	0.0
0.8022085000000001	0.0
0.8024155	0.0
0.8026225	0.0
0.8028295000000001	0.0
0.8030364999999999	0.0
0.8032435	0.0
0.8034505000000001	0.0
0.8036574999999999	0.0
0.8038645	0.0
0.8040715	0.0
0.8042785000000001	0.0
0.8044855	0.0
0.8046925	0.0
0.8048995000000001	1.0
0.8051065	0.0
0.8053135	0.0
0.8055205000000001	0.0
0.8057274999999999	0.0
0.8059345	1.0
0.8061415000000001	0.0
0.8063484999999999	0.0
0.8065555	0.0
0.8067625	0.0
0.8069695000000001	0.0
0.8071765	0.0
0.8073835	0.0
0.8075905000000001	0.0
0.8077975	0.0
0.8080045	2.0
0.8082115000000001	0.0
0.8084184999999999	0.0
0.8086255	0.0
0.8088325000000001	0.0
0.8090394999999999	1.0
0.8092465	0.0
0.8094535	0.0
0.8096605000000001	0.0
0.8098675	0.0
0.8100745	1.0
0.8102815000000001	0.0
0.8104885	0.0
0.8106955	0.0
0.8109025000000001	0.0
0.8111094999999999	0.0
0.8113165	0.0
0.8115235000000001	0.0
0.8117304999999999	0.0
0.8119375	2.0
0.8121445	0.0
0.8123515000000001	0.0
0.8125585	0.0
0.8127655	0.0
0.8129725000000001	0.0
0.8131794999999999	0.0
0.8133865	0.0
0.8135935000000001	0.0
0.8138004999999999	0.0
0.8140075	0.0
0.8142145000000001	0.0
0.8144214999999999	0.0
0.8146285	0.0
0.8148355	0.0
0.8150425000000001	1.0
0.8152495	0.0
0.8154565	0.0
0.8156635000000001	0.0
0.8158704999999999	0.0
0.8160775	2.0
0.8162845000000001	0.0
0.8164914999999999	0.0
0.8166985	0.0
0.8169055000000001	1.0
0.8171125000000001	0.0
0.8173195	0.0
0.8175265	0.0
0.8177335000000001	0.0
0.8179405	3.0
0.8181475	0.0
0.8183545000000001	0.0
0.8185614999999999	0.0
0.8187685	0.0
0.8189755000000001	1.0
0.8191824999999999	0.0
0.8193895	0.0
0.8195965000000001	0.0
0.8198035000000001	0.0
0.8200105	3.0
0.8202175	0.0
0.8204245000000001	0.0
0.8206315	0.0
0.8208385	0.0
0.8210455000000001	3.0
0.8212524999999999	0.0
0.8214595	0.0
0.8216665000000001	0.0
0.8218734999999999	0.0
0.8220805	9.0
0.8222875000000001	0.0
0.8224945000000001	0.0
0.8227015	0.0
0.8229085	6.0
0.8231155000000001	0.0
0.8233225	0.0
0.8235295	0.0
0.8237365000000001	0.0
0.8239434999999999	4.0
0.8241505	0.0
0.8243575000000001	0.0
0.8245644999999999	0.0
0.8247715	0.0
0.8249785000000001	3.0
0.8251855000000001	0.0
0.8253925	0.0
0.8255995	0.0
0.8258065000000001	0.0
0.8260135	3.0
0.8262205	0.0
