# Histgram data:
# Arg. Con.	Freq.

0.080127	4.0
0.080381	0.0
0.080635	0.0
0.080889	14.0
0.081143	0.0
0.081397	0.0
0.081651	0.0
0.081905	0.0
0.082159	0.0
0.082413	0.0
0.082667	0.0
0.082921	2.0
0.083175	0.0
0.083429	0.0
0.083683	0.0
0.083937	6.0
0.084191	0.0
0.084445	0.0
0.084699	0.0
0.084953	4.0
0.085207	0.0
0.085461	0.0
0.085715	0.0
0.085969	6.0
0.086223	0.0
0.086477	0.0
0.086731	0.0
0.086985	13.0
0.087239	0.0
0.087493	0.0
0.087747	0.0
0.088001	6.0
0.088255	0.0
0.088509	0.0
0.088763	0.0
0.089017	6.0
0.089271	0.0
0.089525	0.0
0.089779	0.0
0.090033	1.0
0.090287	0.0
0.090541	0.0
0.090795	0.0
0.091049	7.0
0.091303	0.0
0.091557	0.0
0.091811	0.0
0.092065	5.0
0.092319	0.0
0.092573	0.0
0.092827	0.0
0.093081	11.0
0.093335	0.0
0.093589	0.0
0.093843	0.0
0.094097	13.0
0.094351	0.0
0.094605	0.0
0.094859	0.0
0.095113	15.0
0.095367	0.0
0.095621	0.0
0.095875	32.0
0.096129	0.0
0.096383	0.0
0.096637	0.0
0.096891	42.0
0.097145	0.0
0.097399	0.0
0.097653	0.0
0.097907	44.0
0.098161	0.0
0.098415	0.0
0.098669	0.0
0.098923	70.0
0.099177	0.0
0.099431	0.0
0.099685	0.0
0.099939	64.0
0.100193	0.0
0.100447	0.0
0.100701	0.0
0.100955	55.0
0.101209	0.0
0.101463	0.0
0.101717	0.0
0.101971	75.0
0.102225	0.0
0.102479	0.0
0.102733	0.0
0.102987	139.0
0.103241	0.0
0.103495	0.0
0.103749	0.0
0.104003	184.0
0.104257	0.0
0.104511	0.0
0.104765	0.0
0.105019	186.0
0.105273	0.0
0.105527	0.0
0.105781	0.0
0.106035	230.0
0.106289	0.0
0.106543	0.0
0.106797	0.0
0.107051	303.0
0.107305	0.0
0.107559	0.0
0.107813	0.0
0.108067	338.0
0.108321	0.0
0.108575	0.0
0.108829	0.0
0.109083	479.0
0.109337	0.0
0.109591	0.0
0.109845	0.0
0.110099	567.0
0.110353	0.0
0.110607	0.0
0.110861	0.0
0.111115	681.0
0.111369	0.0
0.111623	0.0
0.111877	797.0
0.112131	0.0
0.112385	0.0
0.112639	0.0
0.112893	854.0
0.113147	0.0
0.113401	0.0
0.113655	0.0
0.113909	1131.0
0.114163	0.0
0.114417	0.0
0.114671	0.0
0.114925	1277.0
0.115179	0.0
0.115433	0.0
0.115687	0.0
0.115941	1487.0
0.116195	0.0
0.116449	0.0
0.116703	0.0
0.116957	1786.0
0.117211	0.0
0.117465	0.0
0.117719	0.0
0.117973	2061.0
0.118227	0.0
0.118481	0.0
0.118735	0.0
0.118989	2386.0
0.119243	0.0
0.119497	0.0
0.119751	0.0
0.120005	2749.0
0.120259	0.0
0.120513	0.0
0.120767	0.0
0.121021	3127.0
0.121275	0.0
0.121529	0.0
0.121783	0.0
0.122037	3509.0
0.122291	0.0
0.122545	0.0
0.122799	0.0
0.123053	3925.0
0.123307	0.0
0.123561	0.0
0.123815	0.0
0.124069	4654.0
0.124323	0.0
0.124577	0.0
0.124831	0.0
0.125085	5193.0
0.125339	0.0
0.125593	0.0
0.125847	0.0
0.126101	5782.0
0.126355	0.0
0.126609	0.0
0.126863	0.0
0.127117	6405.0
0.127371	0.0
0.127625	0.0
0.127879	7243.0
0.128133	0.0
0.128387	0.0
0.128641	0.0
0.128895	8089.0
0.129149	0.0
0.129403	0.0
0.129657	0.0
0.129911	8927.0
0.130165	0.0
0.130419	0.0
0.130673	0.0
0.130927	9965.0
0.131181	0.0
0.131435	0.0
0.131689	0.0
0.131943	10883.0
0.132197	0.0
0.132451	0.0
0.132705	0.0
0.132959	11777.0
0.133213	0.0
0.133467	0.0
0.133721	0.0
0.133975	13062.0
0.134229	0.0
0.134483	0.0
