# Histgram data:
# Arg. Con.	Freq.

0.5500910000000001	3.0
0.550273	0.0
0.5504550000000001	0.0
0.550637	0.0
0.550819	0.0
0.5510010000000001	0.0
0.551183	0.0
0.5513650000000001	0.0
0.551547	0.0
0.5517290000000001	0.0
0.551911	1.0
0.552093	0.0
0.5522750000000001	0.0
0.552457	0.0
0.5526390000000001	0.0
0.552821	0.0
0.5530030000000001	1.0
0.553185	0.0
0.5533669999999999	0.0
0.5535490000000001	0.0
0.553731	0.0
0.5539130000000001	1.0
0.554095	0.0
0.5542770000000001	0.0
0.554459	0.0
0.5546410000000002	0.0
0.5548230000000001	0.0
0.555005	0.0
0.5551870000000001	0.0
0.555369	0.0
0.5555510000000001	0.0
0.555733	0.0
0.5559150000000002	1.0
0.5560970000000001	0.0
0.556279	0.0
0.5564610000000001	0.0
0.556643	0.0
0.5568250000000001	0.0
0.557007	1.0
0.5571890000000002	0.0
0.5573710000000001	0.0
0.557553	0.0
0.5577350000000001	0.0
0.557917	2.0
0.5580990000000001	0.0
0.558281	0.0
0.5584630000000002	0.0
0.5586450000000001	0.0
0.558827	0.0
0.5590090000000001	3.0
0.559191	0.0
0.5593730000000001	0.0
0.559555	0.0
0.5597370000000002	0.0
0.5599190000000001	1.0
0.560101	0.0
0.5602830000000001	0.0
0.560465	0.0
0.5606470000000001	0.0
0.560829	0.0
0.5610110000000001	2.0
0.561193	0.0
0.561375	0.0
0.5615570000000001	0.0
0.561739	0.0
0.5619210000000001	2.0
0.562103	0.0
0.5622850000000001	0.0
0.562467	0.0
0.562649	0.0
0.5628310000000001	0.0
0.563013	4.0
0.5631950000000001	0.0
0.563377	0.0
0.5635590000000001	0.0
0.563741	0.0
0.563923	5.0
0.5641050000000001	0.0
0.564287	0.0
0.5644690000000001	0.0
0.564651	0.0
0.5648330000000001	0.0
0.565015	1.0
0.565197	0.0
0.5653790000000001	0.0
0.565561	0.0
0.5657430000000001	0.0
0.565925	4.0
0.5661070000000001	0.0
0.566289	0.0
0.566471	0.0
0.5666530000000001	0.0
0.566835	0.0
0.5670170000000001	7.0
0.567199	0.0
0.5673810000000001	0.0
0.567563	0.0
0.5677449999999999	0.0
0.5679270000000001	10.0
0.568109	0.0
0.5682910000000001	0.0
0.568473	0.0
0.5686550000000001	0.0
0.568837	0.0
0.5690189999999999	5.0
0.5692010000000001	0.0
0.569383	0.0
0.5695650000000001	0.0
0.569747	0.0
0.5699290000000001	12.0
0.570111	0.0
0.5702929999999999	0.0
0.5704750000000001	0.0
0.570657	0.0
0.5708390000000001	0.0
0.571021	12.0
0.5712030000000001	0.0
0.571385	0.0
0.5715670000000002	0.0
0.5717490000000001	0.0
0.571931	18.0
0.5721130000000001	0.0
0.572295	0.0
0.5724770000000001	0.0
0.572659	0.0
0.5728410000000002	0.0
0.5730230000000001	19.0
0.573205	0.0
0.5733870000000001	0.0
0.573569	0.0
0.5737510000000001	0.0
0.573933	17.0
0.5741150000000002	0.0
0.5742970000000001	0.0
0.574479	0.0
0.5746610000000001	0.0
0.574843	0.0
0.5750250000000001	24.0
0.575207	0.0
0.5753890000000002	0.0
0.575571	0.0
0.575753	0.0
0.5759350000000001	26.0
0.576117	0.0
0.5762990000000001	0.0
0.576481	0.0
0.5766630000000001	0.0
0.576845	0.0
0.577027	37.0
0.5772090000000001	0.0
0.577391	0.0
0.5775730000000001	0.0
0.577755	0.0
0.5779370000000001	42.0
0.578119	0.0
0.578301	0.0
0.5784830000000001	0.0
0.578665	0.0
0.5788470000000001	0.0
0.579029	44.0
0.5792110000000001	0.0
0.579393	0.0
0.579575	0.0
0.5797570000000001	0.0
0.579939	36.0
0.5801210000000001	0.0
0.580303	0.0
0.5804850000000001	0.0
0.580667	0.0
0.580849	0.0
0.5810310000000001	49.0
0.581213	0.0
0.5813950000000001	0.0
0.581577	0.0
0.5817590000000001	0.0
0.581941	70.0
0.582123	0.0
0.5823050000000001	0.0
0.582487	0.0
0.5826690000000001	0.0
0.582851	0.0
0.5830330000000001	70.0
0.583215	0.0
0.5833969999999999	0.0
0.5835790000000001	0.0
0.583761	0.0
0.5839430000000001	69.0
0.584125	0.0
0.5843070000000001	0.0
0.584489	0.0
0.5846709999999999	0.0
0.5848530000000001	0.0
0.585035	90.0
0.5852170000000001	0.0
0.585399	0.0
0.5855810000000001	0.0
0.585763	0.0
0.5859449999999999	94.0
0.5861270000000001	0.0
0.586309	0.0
0.5864910000000001	0.0
0.586673	0.0
0.5868550000000001	0.0
0.587037	95.0
0.5872189999999999	0.0
0.5874010000000001	0.0
0.587583	0.0
0.5877650000000001	0.0
0.587947	130.0
0.5881290000000001	0.0
0.588311	0.0
0.5884930000000002	0.0
0.5886750000000001	0.0
0.588857	0.0
0.5890390000000001	134.0
0.589221	0.0
0.5894030000000001	0.0
0.589585	0.0
0.5897670000000002	0.0
0.5899490000000001	144.0
0.590131	0.0
0.5903130000000001	0.0
0.590495	0.0
0.5906770000000001	0.0
0.590859	0.0
0.5910410000000001	168.0
0.591223	0.0
0.591405	0.0
0.5915870000000001	0.0
0.591769	0.0
0.5919510000000001	200.0
0.592133	0.0
0.5923150000000001	0.0
0.592497	0.0
0.592679	0.0
0.5928610000000001	0.0
0.593043	227.0
0.5932250000000001	0.0
0.593407	0.0
0.5935890000000001	0.0
0.593771	0.0
0.593953	268.0
0.5941350000000001	0.0
0.594317	0.0
0.5944990000000001	0.0
0.594681	0.0
0.5948630000000001	0.0
0.595045	263.0
0.595227	0.0
0.5954090000000001	0.0
0.595591	0.0
0.5957730000000001	0.0
0.595955	276.0
0.5961370000000001	0.0
0.596319	0.0
0.596501	0.0
0.5966830000000001	0.0
0.596865	0.0
0.5970470000000001	336.0
0.597229	0.0
0.5974110000000001	0.0
0.597593	0.0
0.597775	0.0
0.5979570000000001	368.0
0.598139	0.0
0.5983210000000001	0.0
0.598503	0.0
0.5986850000000001	0.0
0.598867	0.0
0.5990489999999999	336.0
0.5992310000000001	0.0
0.599413	0.0
0.5995950000000001	0.0
0.599777	0.0
0.5999590000000001	428.0
0.600141	0.0
0.6003229999999999	0.0
0.6005050000000001	0.0
0.600687	0.0
0.6008690000000001	0.0
0.601051	456.0
0.6012330000000001	0.0
0.601415	0.0
0.6015969999999999	0.0
0.6017790000000001	0.0
0.601961	483.0
0.6021430000000001	0.0
0.602325	0.0
0.6025070000000001	0.0
0.602689	0.0
0.6028709999999999	0.0
0.6030530000000001	550.0
0.603235	0.0
0.6034170000000001	0.0
0.603599	0.0
0.6037810000000001	0.0
0.603963	579.0
0.6041449999999999	0.0
0.6043270000000001	0.0
0.604509	0.0
0.6046910000000001	0.0
0.604873	0.0
